item_id,order_id,product_id,quantity,unit_price,discount_percent
I02003,O00799,P0456,5,956.29,38
I02004,O00684,P0434,2,7775.46,94
I02005,O00048,P0076,5,5305.42,82
I02006,O00128,P0026,3,4539.33,85
I02007,O00711,P0081,3,1288.32,6
I02008,O00579,P0271,5,851.98,8
I02009,O00187,P0220,3,9186.32,91
I02010,O00597,P0017,4,3595.99,51
I02011,O00639,P0389,5,9652.87,53
I02012,O00385,P0046,5,6107.88,84
I02013,O00658,P0179,3,4734.46,76
I02014,O00535,P0230,4,3483.8,68
I02015,O00653,P0419,3,6134.6,31
I02016,O00106,P0161,2,3337.07,98
I02017,O00584,P0173,5,3019.84,24
I02018,O00111,P0233,2,2103.34,99
I02019,O00145,P0092,2,2207.9,55
I02020,O00984,P0397,4,4792.54,52
I02021,O00572,P0073,5,1742.97,50
I02022,O00428,P0215,1,2596.87,3
I02023,O00222,P0297,4,6749.04,92
I02024,O00226,P0080,2,614.36,84
I02025,O00666,P0400,5,3210.77,66
I02026,O00575,P0455,2,6320.31,36
I02027,O00984,P0180,1,2820.32,84
I02028,O00924,P0005,1,3842.04,78
I02029,O00563,P0203,4,5472.12,100
I02030,O00782,P0346,2,6053.59,86
I02031,O00273,P0346,2,5038.02,70
I02032,O00353,P0357,4,7146.68,9
I02033,O00494,P0266,-2,9041.71,12
I02034,O00827,P0087,2,2344.43,73
I02035,O00769,P0398,3,629.08,24
I02036,O00153,P0469,3,4379.06,98
I02037,O00279,P0268,3,6125.57,5
I02038,O00169,P0219,1,3654.08,28
I02039,O00873,P0393,-1,495.39,76
I02040,O00399,P0171,4,696.96,7
I02041,O00782,P0016,1,1558.78,25
I02042,O00198,P0380,1,8690.92,42
I02043,O00068,P0243,1,3797.68,7
I02044,O00083,P0165,5,381.08,77
I02045,O00330,P0408,1,4076.75,52
I02046,O00535,P0057,2,5025.86,74
I02047,O00643,P0120,4,5252.32,93
I02048,O00287,P0194,3,567.02,63
I02049,O00289,P0215,4,1908.65,7
I02050,O00744,P0290,4,167.91,52
I02051,O00353,P0113,2,2857.15,11
I02052,O00846,P0471,4,6016.26,49
I02053,O00579,P0040,1,1482.33,77
I02054,O00270,P0183,1,5127.64,67
I02055,O00994,P0455,5,4526.48,25
I02056,O00960,P0457,4,177.43,40
I02057,O00176,P0054,3,457.49,51
I02058,O00950,P0043,1,687.33,1
I02059,O00921,P0410,2,4489.32,86
I02060,O00168,P0192,1,2773.83,14
I02061,O00244,P0223,2,7833.37,85
I02062,O00508,P0135,3,7545.21,44
I02063,O00224,P0084,4,516.7,85
I02064,O00271,P0143,5,3156.2,92
I02065,O00331,P0333,2,4566.75,50
I02066,O00997,P0005,3,4087.15,55
I02067,O00055,P0177,3,4039.8,26
I02068,O00408,P0224,3,5582.79,13
I02069,O00759,P0052,2,410.06,85
I02070,O00192,P0189,5,1778.09,20
I02071,O00916,P0388,1,1572.53,68
I02072,O00199,P0015,2,6426.55,53
I02073,O00349,P0293,2,3704.37,62
I02074,O00777,P0246,5,1545.86,29
I02075,O00118,P0224,5,6828.49,22
I02076,O00327,P0488,5,357.87,43
I02077,O00461,P0344,2,956.74,2
I02078,O00603,P0352,4,738.32,81
I02079,O00950,P0484,4,737.44,58
I02080,O00413,P0345,4,9284.34,63
I02081,O00531,P0390,2,4653.22,18
I02082,O00003,P0193,1,3438.44,18
I02083,O00176,P0048,1,5259.31,80
I02084,O00164,P0265,3,3394.95,50
I02085,O00344,P0253,-3,5253.66,57
I02086,O00415,P0069,1,5998.62,93
I02087,O00789,P0130,1,7491.48,9
I02088,O00582,P0457,5,212.17,58
I02089,O00571,P0058,5,412.2,98
I02090,O00639,P0481,3,3320.16,36
I02091,O00976,P0395,5,3233.38,4
I02092,O00975,P0028,3,7773.47,93
I02093,O00556,P0077,2,6204.21,92
I02094,O00257,P0069,5,5790.8,37
I02095,O00621,P0071,2,6150.25,94
I02096,O00645,P0296,5,5756.44,10
I02097,O00642,P0134,3,2571.88,58
I02098,O00452,P0281,1,5407.21,22
I02099,O00412,P0334,2,3746.16,61
I02100,O00996,P0495,2,7742.22,3
I02101,O00390,P0231,5,3121.27,78
I02102,O00680,P0247,1,2374.88,63
I02103,O00394,P0085,5,3457.66,79
I02104,O00518,P0312,5,3009.35,19
I02105,O00591,P0444,2,6208.49,95
I02106,O00545,P0048,1,5776.01,67
I02107,O00191,P0158,1,5690.5,30
I02108,O00276,P0451,3,4161.22,84
I02109,O00400,P0240,3,1856.6,79
I02110,O00583,P0048,3,4726.39,86
I02111,O00922,P0004,1,691.02,99
I02112,O00275,P0449,3,5569.35,67
I02113,O00404,P0289,4,5174.78,45
I02114,O00654,P0204,5,4800.18,17
I02115,O00868,P0180,5,2581.12,50
I02116,O00200,P0247,2,1912.82,73
I02117,O00169,P0002,1,5753.41,87
I02118,O00780,P0331,3,3575.65,61
I02119,O00352,P0141,2,3253.63,73
I02120,O00604,P0085,2,2829.85,88
I02121,O00623,P0196,2,5856.84,47
I02122,O00963,P0080,1,685.28,71
I02123,O00027,P0301,4,4214.77,62
I02124,O00396,P0330,5,3354.79,71
I02125,O00329,P0279,-3,8529.97,98
I02126,O00230,P0442,3,1619.65,39
I02127,O00692,P0212,5,8229.79,73
I02128,O00116,P0338,1,6199.79,76
I02129,O00204,P0259,4,6929.12,90
I02130,O00276,P0119,3,5141.21,11
I02131,O00315,P0076,3,4847.62,37
I02132,O00848,P0274,4,5080.72,13
I02133,O00375,P0021,2,3027.1,27
I02134,O00867,P0114,4,8811.21,12
I02135,O00459,P0449,2,7838.6,5
I02136,O00273,P0447,1,1448.34,19
I02137,O00789,P0038,1,1386.65,4
I02138,O00393,P0018,3,5833.3,15
I02139,O00575,P0345,5,5715.4,93
I02140,O00007,P0424,2,1615.74,16
I02141,O00540,P0037,2,4027.26,98
I02142,O00912,P0193,3,2923.72,42
I02143,O00829,P0069,5,6689.76,53
I02144,O00885,P0196,1,5831.25,64
I02145,O00461,P0279,4,7593.96,35
I02146,O00142,P0467,3,2028.31,43
I02147,O00759,P0466,5,3469.81,35
I02148,O00751,P0286,5,5887.18,46
I02149,O00862,P0067,3,2228.86,22
I02150,O00981,P0483,5,7654.26,15
I02151,O00439,P0108,1,5956.49,3
I02152,O00007,P0086,2,7196.64,5
I02153,O00382,P0142,2,7805.5,75
I02154,O00243,P0197,2,2177.96,14
I02155,O00071,P0473,3,204.88,41
I02156,O00535,P0398,3,668.4,81
I02157,O00187,P0342,4,980.19,36
I02158,O00533,P0036,3,1056.14,49
I02159,O00734,P0474,4,6656.47,63
I02160,O00921,P0226,2,770.37,56
I02161,O00154,P0243,3,4681.38,16
I02162,O00757,P0385,3,6349.74,47
I02163,O00982,P0147,3,146.18,27
I02164,O00828,P0047,2,2373.19,94
I02165,O00065,P0479,2,611.57,77
I02166,O00661,P0443,2,1884.95,39
I02167,O00387,P0058,5,445.77,11
I02168,O00269,P0204,5,5594.01,26
I02169,O00025,P0480,5,769.43,98
I02170,O00724,P0298,4,2791.26,58
I02171,O00922,P0148,2,5931.05,59
I02172,O00997,P0333,3,5700.88,80
I02173,O00389,P0403,3,3475.39,73
I02174,O00634,P0157,1,212.13,99
I02175,O00674,P0324,4,2376.83,93
I02176,O00563,P0497,1,5459.17,91
I02177,O00661,P0054,4,542.95,8
I02178,O00204,P0344,4,730.11,91
I02179,O00672,P0186,2,6950.13,23
I02180,O00177,P0066,1,4555.92,72
I02181,O00422,P0137,5,7623.16,12
I02182,O00674,P0293,4,3930.26,9
I02183,O00564,P0118,3,438.42,21
I02184,O00720,P0351,3,8567.07,73
I02185,O00570,P0123,5,9137.54,34
I02186,O00743,P0369,4,2838.96,94
I02187,O00828,P0438,4,1049.26,31
I02188,O00268,P0433,1,1716.01,73
I02189,O00743,P0216,4,2388.37,57
I02190,O00882,P0253,5,5382.49,0
I02191,O00451,P0210,2,4040.14,7
I02192,O00923,P0165,3,457.25,97
I02193,O00737,P0394,5,2653.86,62
I02194,O00975,P0201,3,5146.82,66
I02195,O00029,P0380,2,8682.42,96
I02196,O00374,P0110,1,2195.86,92
I02197,O00178,P0443,1,1931.83,5
I02198,O00501,P0230,3,4197.73,87
I02199,O00519,P0208,4,5206.26,56
I02200,O00710,P0178,3,2218.75,90
I02201,O00366,P0231,3,2192.92,81
I02202,O00063,P0258,5,1407.02,96
I02203,O00285,P0461,1,7505.85,30
I02204,O00835,P0019,4,225.64,73
I02205,O00069,P0356,3,5369.87,20
I02206,O00585,P0373,2,2701.15,11
I02207,O00659,P0496,1,3465.11,99
I02208,O00680,P0019,5,156.67,38
I02209,O00670,P0310,2,620.25,65
I02210,O00844,P0185,2,5861.01,0
I02211,O00482,P0395,5,3056.11,87
I02212,O00624,P0042,5,2295.09,18
I02213,O00155,P0330,4,3018.32,14
I02214,O00888,P0367,2,3800.11,89
I02215,O00771,P0455,4,6011.1,6
I02216,O00764,P0051,1,4686.74,14
I02217,O00108,P0014,1,2754.86,23
I02218,O00739,P0175,1,4490.34,17
I02219,O00948,P0271,3,827.56,56
I02220,O00638,P0080,2,781.44,27
I02221,O00198,P0219,1,3553.16,43
I02222,O00677,P0442,2,1845.17,83
I02223,O00107,P0212,3,5335.35,100
I02224,O00093,P0485,3,1047.3,71
I02225,O00144,P0099,4,936.64,1
I02226,O00138,P0145,5,4913.0,36
I02227,O00861,P0098,4,1139.03,24
I02228,O00359,P0426,3,5084.33,8
I02229,O00220,P0217,1,7885.66,72
I02230,O00798,P0052,5,390.43,63
I02231,O00235,P0037,1,4957.32,15
I02232,O00435,P0216,2,3848.99,70
I02233,O00397,P0041,3,4289.36,16
I02234,O00266,P0078,2,6899.93,95
I02235,O00494,P0339,-2,5245.54,54
I02236,O00166,P0011,1,3887.51,71
I02237,O00171,P0496,4,3507.25,7
I02238,O00988,P0117,4,1748.99,54
I02239,O00234,P0493,-5,194.97,36
I02240,O00923,P0340,5,4353.15,40
I02241,O00163,P0195,3,7138.1,87
I02242,O00728,P0459,1,3716.46,4
I02243,O00018,P0415,2,1113.58,51
I02244,O00787,P0360,4,2412.06,47
I02245,O00316,P0242,4,3505.31,47
I02246,O00798,P0261,4,779.11,47
I02247,O00177,P0388,3,1668.86,32
I02248,O00141,P0276,4,2971.16,32
I02249,O00114,P0468,4,3464.77,7
I02250,O00527,P0368,1,2220.04,26
I02251,O00755,P0356,1,6894.97,70
I02252,O00409,P0466,2,2457.76,11
I02253,O00529,P0117,4,1691.81,1
I02254,O00745,P0050,5,5144.12,57
I02255,O00032,P0280,1,9305.04,13
I02256,O00475,P0488,3,286.77,65
I02257,O00105,P0487,1,4988.54,59
I02258,O00993,P0109,2,2700.43,36
I02259,O00977,P0193,3,3222.09,38
I02260,O00180,P0431,2,632.93,25
I02261,O00446,P0367,-1,2794.73,68
I02262,O00458,P0412,5,978.6,54
I02263,O00031,P0248,5,4471.49,71
I02264,O00688,P0167,1,3470.25,99
I02265,O00161,P0338,2,5934.82,56
I02266,O00911,P0414,3,4934.8,19
I02267,O00066,P0163,1,494.68,17
I02268,O00059,P0220,-4,9377.36,51
I02269,O00319,P0268,4,7249.23,80
I02270,O00070,P0389,-5,8995.23,6
I02271,O00683,P0056,4,964.62,32
I02272,O00671,P0473,-1,212.67,30
I02273,O00566,P0103,5,1572.48,91
I02274,O00879,P0486,5,3124.18,89
I02275,O00323,P0443,3,2256.34,90
I02276,O00177,P0166,1,4468.19,78
I02277,O00828,P0243,5,4307.53,82
I02278,O00952,P0135,5,9108.85,100
I02279,O00505,P0208,5,4645.31,82
I02280,O00605,P0224,1,5479.28,15
I02281,O00570,P0158,4,5892.38,13
I02282,O00979,P0484,4,439.73,27
I02283,O00051,P0294,4,6864.45,73
I02284,O00851,P0469,3,4180.28,41
I02285,O00755,P0182,4,1128.15,65
I02286,O00597,P0232,5,4948.76,14
I02287,O00016,P0475,5,1098.3,33
I02288,O00869,P0211,2,4725.98,84
I02289,O00479,P0149,-2,1448.9,58
I02290,O00109,P0276,5,1892.15,7
I02291,O00676,P0040,2,964.04,84
I02292,O00954,P0416,3,4109.04,69
I02293,O00701,P0149,1,2189.55,78
I02294,O00517,P0241,5,3104.67,99
I02295,O00151,P0482,5,7014.24,10
I02296,O00749,P0288,4,3956.49,64
I02297,O00951,P0342,5,969.63,3
I02298,O00951,P0229,1,5543.61,33
I02299,O00165,P0316,3,868.66,57
I02300,O00756,P0498,3,692.69,73
I02301,O00383,P0230,4,3810.02,1
I02302,O00832,P0490,5,2094.19,69
I02303,O00328,P0464,1,3460.36,11
I02304,O00390,P0430,2,414.52,38
I02305,O00783,P0418,5,2550.47,10
I02306,O00512,P0120,2,7293.05,75
I02307,O00615,P0259,3,7520.67,71
I02308,O00744,P0491,5,1547.4,74
I02309,O00052,P0101,4,3619.08,75
I02310,O00121,P0005,3,2967.4,11
I02311,O00364,P0030,5,1789.5,63
I02312,O00182,P0435,5,4216.15,86
I02313,O00342,P0298,5,4146.63,45
I02314,O00472,P0042,1,1890.1,84
I02315,O00656,P0289,4,4624.07,77
I02316,O00290,P0453,4,2456.88,48
I02317,O00738,P0327,4,2564.88,78
I02318,O00464,P0117,-4,2319.23,19
I02319,O00157,P0275,1,5607.91,13
I02320,O00956,P0457,4,206.63,97
I02321,O00417,P0320,2,6124.55,69
I02322,O00991,P0464,-2,3665.67,99
I02323,O00410,P0109,2,3731.47,64
I02324,O00902,P0105,2,4741.02,33
I02325,O00771,P0079,4,1557.0,77
I02326,O00023,P0323,5,3394.08,8
I02327,O00220,P0305,1,8659.53,14
I02328,O00743,P0429,5,4371.36,84
I02329,O00168,P0290,5,229.41,26
I02330,O00219,P0035,4,625.95,52
I02331,O00255,P0215,1,1498.1,32
I02332,O00097,P0414,3,4956.13,99
I02333,O00369,P0400,1,4661.49,35
I02334,O00269,P0225,3,425.05,12
I02335,O00033,P0422,4,4289.81,89
I02336,O00807,P0103,3,2181.0,51
I02337,O00759,P0419,1,4814.95,95
I02338,O00130,P0341,1,6089.37,76
I02339,O00560,P0397,5,4111.2,69
I02340,O00747,P0081,5,1272.53,51
I02341,O00149,P0474,4,5126.35,10
I02342,O00530,P0208,4,5166.75,13
I02343,O00638,P0066,2,4653.55,50
I02344,O00560,P0105,4,4701.78,84
I02345,O00938,P0018,5,4669.32,74
I02346,O00563,P0134,4,2418.62,64
I02347,O00706,P0077,4,7925.91,11
I02348,O00268,P0331,3,5044.79,84
I02349,O00629,P0421,1,3084.19,76
I02350,O00704,P0197,2,3223.88,46
I02351,O00391,P0204,2,6899.96,5
I02352,O00486,P0411,3,3783.42,87
I02353,O00611,P0328,1,1875.88,98
I02354,O00213,P0128,5,2291.73,31
I02355,O00664,P0266,4,6001.14,65
I02356,O00382,P0371,5,7436.19,48
I02357,O00026,P0154,-4,5485.12,83
I02358,O00140,P0292,5,6405.44,74
I02359,O00301,P0344,3,939.53,48
I02360,O00759,P0438,3,1353.58,78
I02361,O00421,P0449,4,4808.83,55
I02362,O00840,P0155,3,781.88,39
I02363,O00373,P0132,3,2904.94,56
I02364,O00030,P0335,3,6857.97,100
I02365,O00988,P0388,3,1110.74,100
I02366,O00030,P0189,5,2257.73,31
I02367,O00415,P0312,3,3672.08,100
I02368,O00189,P0163,2,564.29,43
I02369,O00407,P0132,3,3146.86,77
I02370,O00948,P0304,5,2378.3,88
I02371,O00192,P0334,4,3007.68,19
I02372,O00781,P0129,3,7622.78,54
I02373,O00486,P0192,4,3477.46,17
I02374,O00400,P0301,3,2423.51,10
I02375,O00103,P0394,2,2613.67,64
I02376,O00530,P0365,3,1042.31,7
I02377,O00550,P0122,1,3922.4,60
I02378,O00406,P0130,5,5909.89,63
I02379,O00896,P0337,5,169.58,73
I02380,O00367,P0428,5,1755.91,100
I02381,O00280,P0489,1,2084.76,91
I02382,O00874,P0476,4,537.65,54
I02383,O00114,P0057,1,7590.4,6
I02384,O00235,P0156,2,552.03,61
I02385,O00355,P0388,3,1476.92,93
I02386,O00546,P0196,4,3712.77,70
I02387,O00651,P0412,3,825.94,33
I02388,O00131,P0308,5,971.25,71
I02389,O00900,P0148,2,5565.64,96
I02390,O00693,P0296,3,9682.23,32
I02391,O00293,P0254,3,4620.71,43
I02392,O00866,P0110,2,2850.71,14
I02393,O00158,P0414,2,6587.12,57
I02394,O00630,P0229,3,6796.3,93
I02395,O00636,P0465,4,1383.54,10
I02396,O00793,P0007,4,474.48,26
I02397,O00661,P0233,2,2785.77,95
I02398,O00032,P0136,2,4978.92,71
I02399,O00174,P0174,5,3358.44,60
I02400,O00671,P0003,3,7066.86,8
I02401,O00986,P0124,5,5261.39,5
I02402,O00651,P0003,3,5671.44,49
I02403,O00236,P0303,5,4937.94,69
I02404,O00274,P0063,5,973.72,29
I02405,O00903,P0495,3,6295.33,4
I02406,O00733,P0340,1,6860.22,56
I02407,O00527,P0440,4,5608.33,54
I02408,O00286,P0072,3,4041.9,85
I02409,O00438,P0032,3,2673.38,68
I02410,O00901,P0042,2,1660.13,8
I02411,O00223,P0431,4,792.12,100
I02412,O00658,P0124,5,6834.64,96
I02413,O00611,P0426,3,3519.53,68
I02414,O00525,P0495,4,7760.12,68
I02415,O00582,P0221,4,2965.76,75
I02416,O00159,P0119,5,5374.21,97
I02417,O00323,P0495,5,7019.13,89
I02418,O00108,P0428,2,1576.93,57
I02419,O00239,P0406,2,5015.05,11
I02420,O00987,P0410,5,3379.99,32
I02421,O00927,P0287,2,2929.75,71
I02422,O00167,P0199,2,2495.54,30
I02423,O00155,P0416,5,4251.9,82
I02424,O00402,P0388,5,1648.98,20
I02425,O00177,P0392,5,5200.56,65
I02426,O00571,P0102,1,9263.11,21
I02427,O00836,P0245,2,2142.26,23
I02428,O00003,P0208,2,3091.29,88
I02429,O00445,P0361,5,4050.34,5
I02430,O00647,P0217,1,7402.21,71
I02431,O00125,P0461,4,4207.74,10
I02432,O00393,P0456,3,1363.3,36
I02433,O00241,P0226,1,878.26,37
I02434,O00657,P0144,3,464.11,75
I02435,O00806,P0227,5,7589.62,53
I02436,O00200,P0422,5,3147.0,52
I02437,O00693,P0436,5,2553.61,4
I02438,O00792,P0293,1,4196.65,58
I02439,O00004,P0465,4,1126.47,35
I02440,O00603,P0024,3,2720.86,9
I02441,O00706,P0011,-3,2897.7,55
I02442,O00095,P0164,4,1888.9,82
I02443,O00307,P0065,4,2293.8,90
I02444,O00914,P0342,1,1140.34,28
I02445,O00458,P0024,-3,2996.89,12
I02446,O00945,P0223,4,8182.07,34
I02447,O00536,P0117,5,2457.63,47
I02448,O00441,P0119,5,4187.89,25
I02449,O00387,P0257,3,3359.63,72
I02450,O00164,P0361,5,4073.13,58
I02451,O00553,P0137,1,5999.41,71
I02452,O00580,P0118,5,430.22,67
I02453,O00075,P0299,4,1749.4,47
I02454,O00372,P0157,5,270.85,9
I02455,O00387,P0029,5,2684.68,76
I02456,O00966,P0278,2,5548.64,55
I02457,O00987,P0325,3,2687.52,73
I02458,O00192,P0029,5,3453.63,38
I02459,O00006,P0154,1,5989.25,73
I02460,O00964,P0317,3,4254.83,59
I02461,O00322,P0177,3,6075.33,15
I02462,O00298,P0279,4,8314.71,85
I02463,O00395,P0469,2,5461.31,100
I02464,O00690,P0317,1,6634.77,82
I02465,O00095,P0107,5,716.09,75
I02466,O00447,P0472,4,1716.49,20
I02467,O00489,P0356,2,5326.68,75
I02468,O00831,P0301,1,3740.73,33
I02469,O00136,P0051,3,3281.95,70
I02470,O00382,P0207,3,3292.21,5
I02471,O00518,P0123,3,5700.15,73
I02472,O00891,P0489,2,1986.11,0
I02473,O00752,P0421,-5,2891.03,80
I02474,O00722,P0485,4,1474.11,52
I02475,O00471,P0441,3,589.66,17
I02476,O00482,P0291,3,4336.34,64
I02477,O00626,P0229,2,5301.16,92
I02478,O00092,P0132,-3,2897.22,83
I02479,O00706,P0465,5,1049.89,57
I02480,O00430,P0239,2,1090.09,69
I02481,O00068,P0104,-3,4404.39,44
I02482,O00772,P0109,5,4616.2,11
I02483,O00999,P0326,1,2623.96,22
I02484,O00112,P0316,4,966.59,84
I02485,O00438,P0284,1,4879.94,5
I02486,O00837,P0135,3,8893.89,56
I02487,O00140,P0359,1,6115.2,4
I02488,O00441,P0420,4,1726.02,87
I02489,O00496,P0066,-1,4890.76,89
I02490,O00588,P0162,1,7052.09,71
I02491,O00233,P0062,3,4939.58,18
I02492,O00424,P0361,5,4590.75,73
I02493,O00423,P0483,2,6529.96,76
I02494,O00484,P0263,3,7523.07,52
I02495,O00813,P0029,1,4188.19,18
I02496,O00319,P0481,4,3686.37,10
I02497,O00743,P0261,2,700.3,4
I02498,O00158,P0078,3,5019.38,71
I02499,O00702,P0455,5,4487.87,59
I02500,O00903,P0250,3,6165.93,93
I02501,O00537,P0376,3,1891.56,30
I02502,O00156,P0459,3,2923.27,7
I02503,O00559,P0445,4,3056.58,95
I02504,O00603,P0165,4,445.19,91
I02505,O00954,P0369,3,2682.83,24
I02506,O00182,P0471,5,5462.22,29
I02507,O00817,P0404,4,4531.87,38
I02508,O00554,P0100,4,4476.69,42
I02509,O00455,P0002,1,8338.39,90
I02510,O00460,P0040,1,1421.07,45
I02511,O00407,P0063,1,728.66,72
I02512,O00010,P0201,2,5250.17,69
I02513,O00333,P0332,3,2984.17,63
I02514,O00683,P0468,3,6053.03,13
I02515,O00086,P0120,2,8532.96,59
I02516,O00098,P0470,5,4260.92,87
I02517,O00825,P0283,1,4845.19,56
I02518,O00720,P0217,4,5694.3,81
I02519,O00636,P0467,1,1884.3,29
I02520,O00955,P0173,3,2444.53,10
I02521,O00915,P0192,2,2960.38,17
I02522,O00322,P0116,2,4819.47,72
I02523,O00061,P0082,3,2122.8,53
I02524,O00114,P0313,1,2208.62,92
I02525,O00356,P0040,2,1688.56,83
I02526,O00649,P0073,5,2172.35,43
I02527,O00045,P0047,1,2535.6,63
I02528,O00722,P0420,1,1343.54,16
I02529,O00051,P0112,4,5621.43,90
I02530,O00660,P0477,5,445.93,29
I02531,O00403,P0411,1,4391.98,86
I02532,O00312,P0152,5,2308.21,1
I02533,O00593,P0402,2,3951.89,35
I02534,O00033,P0093,3,7062.75,54
I02535,O00716,P0176,1,4128.75,36
I02536,O00308,P0066,1,6116.01,12
I02537,O00345,P0233,2,3142.98,78
I02538,O00368,P0006,2,836.3,96
I02539,O00703,P0111,2,3194.92,18
I02540,O00073,P0281,1,5166.84,52
I02541,O00592,P0280,4,5497.92,2
I02542,O00966,P0436,4,2710.84,70
I02543,O00397,P0011,1,4430.86,61
I02544,O00713,P0387,3,1490.37,61
I02545,O00697,P0376,5,1283.35,27
I02546,O00296,P0050,2,4156.19,89
I02547,O00022,P0373,3,1560.25,62
I02548,O00869,P0145,4,7406.05,42
I02549,O00165,P0049,-3,7281.95,1
I02550,O00389,P0412,1,911.62,16
I02551,O00109,P0491,4,1317.93,32
I02552,O00643,P0097,2,3967.62,73
I02553,O00227,P0439,2,2310.88,12
I02554,O00807,P0226,-1,519.58,5
I02555,O00048,P0256,4,6442.77,0
I02556,O00424,P0346,5,6634.52,31
I02557,O00925,P0459,1,2382.3,49
I02558,O00814,P0008,4,2702.12,0
I02559,O00343,P0072,3,5968.18,58
I02560,O00577,P0125,3,5419.2,69
I02561,O00580,P0469,4,6235.39,11
I02562,O00608,P0155,2,774.33,39
I02563,O00237,P0119,2,5548.8,30
I02564,O00904,P0365,4,784.63,1
I02565,O00363,P0181,2,2977.27,9
I02566,O00475,P0069,3,7071.67,88
I02567,O00930,P0450,5,1311.55,11
I02568,O00232,P0034,3,4199.42,70
I02569,O00442,P0169,1,3287.73,21
I02570,O00623,P0179,1,5047.77,21
I02571,O00933,P0259,1,6940.6,15
I02572,O00501,P0342,5,1001.19,87
I02573,O00445,P0431,3,629.24,14
I02574,O00549,P0011,5,3641.03,70
I02575,O00603,P0263,5,7957.2,72
I02576,O00482,P0143,4,2416.93,88
I02577,O00530,P0155,1,492.06,6
I02578,O00491,P0421,3,3993.79,89
I02579,O00069,P0256,5,7223.71,48
I02580,O00521,P0249,5,5458.67,61
I02581,O00283,P0030,2,1685.94,39
I02582,O00527,P0075,1,3566.47,92
I02583,O00056,P0464,4,2856.98,27
I02584,O00131,P0363,5,2572.86,29
I02585,O00160,P0276,2,1849.05,11
I02586,O00286,P0470,3,4386.67,93
I02587,O00881,P0256,2,7131.51,14
I02588,O00977,P0426,1,5698.97,73
I02589,O00718,P0032,5,2582.69,16
I02590,O00650,P0224,1,4716.85,6
I02591,O00713,P0433,3,1127.34,16
I02592,O00510,P0076,2,5850.0,16
I02593,O00736,P0354,1,3793.72,99
I02594,O00428,P0012,2,1884.87,6
I02595,O00202,P0213,4,816.75,7
I02596,O00610,P0496,3,2798.09,56
I02597,O00408,P0470,4,4966.85,12
I02598,O00136,P0196,5,5816.57,87
I02599,O00613,P0168,1,2354.96,87
I02600,O00388,P0472,1,2407.14,5
I02601,O00979,P0359,2,7539.99,15
I02602,O00863,P0037,1,4949.35,69
I02603,O00397,P0058,3,367.01,19
I02604,O00890,P0335,5,5450.05,15
I02605,O00514,P0159,4,1989.24,51
I02606,O00993,P0368,5,3406.28,50
I02607,O00899,P0087,4,2829.76,49
I02608,O00953,P0479,2,623.66,73
I02609,O00371,P0490,5,2658.01,38
I02610,O00782,P0064,5,6981.21,38
I02611,O00442,P0134,1,2347.59,25
I02612,O00194,P0281,3,7981.88,72
I02613,O00310,P0182,4,1103.55,48
I02614,O00133,P0118,2,663.92,49
I02615,O00855,P0366,2,4618.65,37
I02616,O00805,P0094,2,707.77,17
I02617,O00569,P0123,3,8105.11,34
I02618,O00528,P0078,2,6608.58,81
I02619,O00505,P0235,1,5292.97,76
I02620,O00638,P0011,5,4917.91,18
I02621,O00930,P0292,2,8603.63,10
I02622,O00390,P0003,5,5948.92,25
I02623,O00246,P0029,5,4546.87,92
I02624,O00998,P0068,3,8193.5,46
I02625,O00242,P0143,1,2516.81,33
I02626,O00036,P0086,2,6945.07,30
I02627,O00855,P0084,1,491.44,85
I02628,O00029,P0042,5,1672.95,92
I02629,O00479,P0225,3,631.39,49
I02630,O00512,P0339,5,3784.86,58
I02631,O00917,P0186,4,7481.56,34
I02632,O00370,P0495,3,9020.93,55
I02633,O00878,P0168,3,2680.23,49
I02634,O00392,P0437,5,7765.67,8
I02635,O00288,P0244,4,1987.51,22
I02636,O00023,P0206,3,6134.77,1
I02637,O00859,P0437,5,7675.28,39
I02638,O00350,P0303,5,4492.3,51
I02639,O00806,P0443,5,3315.36,73
I02640,O00865,P0232,4,4612.21,14
I02641,O00891,P0034,-2,4778.91,17
I02642,O00735,P0449,2,6844.27,15
I02643,O00126,P0442,3,2838.55,36
I02644,O00977,P0393,1,424.31,69
I02645,O00812,P0064,5,7378.19,53
I02646,O00325,P0138,1,4658.2,27
I02647,O00423,P0208,1,3599.81,98
I02648,O00985,P0313,4,3016.16,2
I02649,O00703,P0282,1,5307.61,63
I02650,O00942,P0237,5,5006.37,15
I02651,O00563,P0152,1,1930.78,71
I02652,O00215,P0065,3,1739.76,84
I02653,O00181,P0500,3,5795.16,64
I02654,O00865,P0127,4,4251.05,86
I02655,O00510,P0166,4,5004.22,20
I02656,O00421,P0077,1,7566.51,94
I02657,O00456,P0364,2,1297.66,16
I02658,O00699,P0411,5,4496.89,24
I02659,O00115,P0417,2,1364.56,7
I02660,O00645,P0138,1,4247.55,19
I02661,O00065,P0165,4,313.57,47
I02662,O00675,P0173,3,3619.05,4
I02663,O00496,P0107,1,813.01,22
I02664,O00191,P0296,2,6890.41,84
I02665,O00028,P0189,2,2503.14,29
I02666,O00127,P0420,5,1892.92,27
I02667,O00643,P0141,4,3869.61,63
I02668,O00204,P0263,2,5084.89,48
I02669,O00727,P0082,5,2370.06,99
I02670,O00739,P0190,4,5220.24,82
I02671,O00647,P0126,2,1839.1,100
